,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
4e8r_Stroop,95.93493741440132,84.7457627118644,104.52961672473867,4.657210034796226,19.783854012874272,94.0,626.936170212766,13.206682563427371,31.202430521341007,0.04976970863038849,0.0,10.638297872340425,13.209641314430684,623.0,598.0,652.0,574.0,708.0,15.666666666666666,5.443639696586876,-4.902875716533707,0.00010879165612294,0.9433478140013644,12.107381122503147,-0.3174229584649731,0.02148214476428751,-0.0999438779925861,0.10431055337452459,-0.5207348007640522,0.559588052417357,86.55280657419534,31.770988965310273,53.89154149639874,0.0,0.0,0.890276112486327,0.5895357245892353,37.08854827667255,62.91145172332745,0.07079646017699115,0.17699115044247787,4.669267398788815,21.320875221220792,0.21899979950829906,0.008197544212904084,0.007816901891610904,2.0649750971141803,-2.5331570945563517,-0.0001778557498052578,0.9877134954256881,-0.18264367274305293,-0.2342954654427651,-0.003577236985315441,-0.8151784591455955,-0.011315634084526845,1.690345791893868,-1.7373756074358164,-0.005722485605443338,0.5653268781253238,0.8395417374075717,-1.7841281552085746,0.011866774983443823,0.664353025727923,7.0,-171.51206757441764,1.4629623366721975,3.4277213993296844,2.1997142857142857,10.240736356705384,15.398000000000001,11.009523116293417,5.907837731390311,17.740981667652278,3.730128716916974,11.833143936261967,8.0,6152.5,2303.889240535026,2190.1086160279815,0.3559705186555029,2314.019261557073,5730.0,4293.6,7994.4000000000015,3382.0,10156.0,3416.0,1346.444206047915,2964.5,2305.8,4405.6,1898.0,6153.0,1.4652870894551187,0.948432139980279,1.1529595561560322,0.994950258118036,1.328081803270213,0.9716850724041215,4.11914989745774,15360.5,8749.677849625221,15451.5,6266.6,24395.600000000002,1643.0,28971.0,3.346248011707173,-2.5893418843439933,0.0,0.6301244624044402,11.068445171837977,1.223078172574384,0.003976734744305307,-0.20942788663104206,0.17577449824324642,-0.7521352649341194,0.5336617884871465,84017.81173580399,83622.31491391444,395.3230703111313,0.0,0.1737515784226832,211.52905356143555,99.52947609597719,0.47052390402281213,0.096,0.192,814.5478525425209,1379.4112467843306,0.5905039954120909,0.1335313926245223
4e8r_Video1,75.50933882261968,65.21739130434783,88.75739644970415,4.927250069909745,23.540005145356318,74.91329479768787,797.9537037037037,21.377942363247147,51.50959713872445,0.06455211235895335,10.679012345679013,82.76234567901234,21.38071289084932,800.0,750.0,842.0,676.0,920.0,4.994219653179191,5.8136122113135364,-4.8688617857807985,-3.080545692977617e-05,0.9223414996099366,16.477044537789382,0.7998527779800575,-0.0017365746847194414,-0.08710744391143127,0.0922711663320428,-0.513292881330065,0.3019351863761118,416.2026034012242,125.84736173505195,130.042261774311,0.0,155.66198406420335,4.650995827657942,0.967742024923103,49.18033017874491,50.81966982125509,0.078125,0.234375,7.558244006433612,35.6676843951717,0.21190733669990544,0.0017124087550213218,0.005201051932455774,2.459454296049091,-1.5974616652559464,2.7126435918487106e-05,0.9967342657161294,-0.9176425953498777,0.42475970220450154,-0.2783337639237109,-1.5396014499384156,0.016617317864417624,0.8586407741395006,-0.7513900894516756,-0.000885059835307588,0.2808552694713627,1.6033802732601714,-1.392997928075638,-0.001324128108328853,0.9336789910258312,8.323699421965317,-76.616882910485,0.6637585122319954,1.367324454286237,1.6682,5.52492634459002,11.571329479768785,12.817448287860223,7.299270072992701,19.907100199071003,4.25000881809958,12.607830126078301,11.098265895953757,5188.9375,1907.818814382531,1589.2391248939696,0.30627447813622144,1910.536658266636,5309.0,3275.2000000000003,6778.8,3014.0,8220.0,2493.029411764706,759.6405684615554,2594.0,1641.6,2885.0,1519.0,4532.0,1.4713014200695076,0.3424843225423826,1.429703910529061,1.2221318234367646,1.8009044407048447,0.9811925253646963,2.451668855100765,46588.82352941176,25175.576554494455,48207.5,20306.4,72495.8,843.0,85606.0,1.7442701418215503,-1.3449094591242738,-1.5114435072816003e-17,0.5182406542630549,0.01800438489614642,0.1918415059310804,-0.010203758546969846,-0.3575840503544345,0.33153181150974176,-0.8319581648557782,0.895930585468389,243873.4840429284,185209.4330460091,58662.1501013476,0.0,1.9008955716999696,3.1572220371403406,75.94547534228224,24.054524657717767,0.0703125,0.1640625,674.5158104625833,891.0467782794605,0.7569925922015217,0.00865268223679072
4e8r_Video2,72.55991292649455,64.51612903225806,86.70520231213872,4.294454350270299,22.18907327988066,71.89655172413794,829.6978417266187,21.55929967894372,47.404528010701625,0.057134688830878244,5.563549160671463,52.85371702637889,21.562850501247055,832.0,796.0,871.5999999999999,692.0,930.0,5.135467980295567,5.650105082079983,-5.071561203675379,-1.122912510618967e-05,0.9261407273907541,17.122877201358488,0.7149025067263464,-0.0030460991336087348,-0.07853428034293003,0.08975497561740949,-0.5038268859909117,0.2852969398256313,373.1724030326495,75.40452774324785,232.88343311291464,0.0,54.51085902054729,10.373583155939743,0.323786568822556,24.45912176843949,75.54087823156051,0.14222222222222222,0.17777777777777778,7.6223635003070305,32.58995314830599,0.23388691188416874,0.0010572147559333445,0.010445257861538677,2.1607477840311606,-2.0520348883242456,-7.829462600473342e-05,0.9874447881159537,-0.9094015992963582,0.21374417452675853,-0.06643480156444814,-1.0529780932699897,-0.009662842635361676,1.590264060502449,-2.3873551822543533,0.0013245139485060801,0.561706662651951,1.6786544799952232,-1.184545874330222,-0.0014965515594134253,0.7384455951240739,7.241379310344827,76.82391037861538,1.468467050121804,3.822372682701344,2.668923076923077,10.633726914675133,17.946206896551725,15.117246016977482,7.749935417204856,19.169329073482427,4.035433778028908,11.41939365627757,13.448275862068966,4364.307692307692,1641.1927682024439,1504.9947295903314,0.34484157298142815,1643.4570392924788,3461.0,3278.0,5908.0,3130.0,7742.0,2118.0,637.33073167584,1735.5,1608.0,2757.0,1500.0,3874.0,1.8298655692651267,0.25115077964750276,1.8754462530314036,1.5434624302508908,2.0518982839213162,1.298067208003952,2.2215114574027144,31484.48148148148,16721.348458981833,33471.5,14612.600000000002,48082.0,277.0,57013.0,1.2966416198261574,-1.4158093898095796,1.1515692614043003e-17,0.6213926533970658,-0.8417625273323841,-0.02867348580457285,-0.0013658506080580723,-0.4666590660236354,0.48342199045891726,-1.0434300769140465,1.0102212695835293,418472.6409116393,360934.54055681685,57535.557743131736,0.0,2.542611690729398,6.273243098958281,86.25097516480335,13.749024835196641,0.1171875,0.1875,580.2492678151348,903.8234783407653,0.6419940195405783,0.07985943901539772
4woj_Baseline,47.73266688138528,43.41534008683068,54.54545454545455,2.3695711824258114,11.130114458623865,46.0,1259.9565217391305,62.48193417913238,59.64020985358756,0.04733513325623775,30.434782608695656,65.21739130434783,62.590734138528845,1279.0,1212.0,1308.0,1100.0,1382.0,2.3,4.713041621236831,-3.4206282280374016,-0.0013393837438760426,0.7491208949608,6.858722625999713,1.1977674757545573,-0.017648217999898325,-0.3492416251863301,0.295373295187791,-1.0748383925627905,0.92171478511767,342.8596576117691,122.57950553988091,209.66892544220295,0.0,0.0,10.611226629685213,0.584633632672816,36.89393059812249,63.10606940187752,0.10909090909090909,0.18181818181818182,22.090699679858012,34.817747709401814,0.6344666479932266,0.02126975775734774,0.011428695823622744,2.4753797485161733,-1.5947604727061693,-0.0006191058313715985,0.9786839737367893,-0.09003762099916779,0.771884963012675,-0.1985354479958561,-1.5521953239257742,-0.028570981932013535,1.848863592682973,-1.5276716339472787,0.008154660681881138,0.6327624650676466,1.1609864070918816,-0.7424138787600594,-0.026277092523100842,0.629683364083099,9.0,244.94713621839878,1.5573005045460637,3.250444984206485,1.7096666666666664,12.45840403636851,10.258,14.868687530002076,8.547008547008547,18.38235294117647,2.8689746539729533,9.835344394167924,13.0,4241.2307692307695,1442.0350107477354,1090.068322053972,0.25701697959049685,1453.4539323051604,3768.0,3520.4,4460.8,3264.0,7020.0,2506.5454545454545,1050.3686247855485,2063.0,1674.0,3515.0,1510.0,4633.0,0.8178182605901316,0.21368796304748452,0.8196814780678123,0.5996486679899845,0.9294771381893308,0.5314745436654518,1.3581878008771355,15789.653846153846,8725.382288042467,15698.5,7470.0,24599.0,439.0,29160.0,0.9072402531133151,-1.2321628673002225,-1.2316074086508403e-17,0.31041836365678743,1.8078767478736104,-0.48681922096824487,0.017953150366433007,-0.21234345465564114,0.2048869516568718,-0.4363186388982706,0.44763397009100153,175975.1642878166,153567.01480989798,22407.11045374088,0.0,1.0390241777491716,6.853494792509486,87.26681526606754,12.733184733932479,0.0851063829787234,0.1702127659574468,509.8363674040698,541.5416618578646,0.9414536374818816,0.08004270767353638
4woj_Breathing,55.55713978761548,40.0,170.45454545454547,17.14095571287773,130.45454545454547,52.666666666666664,1132.1012658227849,194.94407656959882,188.60014597472832,0.16659299982114067,144.30379746835445,239.24050632911394,194.97352425197548,1181.0,988.4,1276.4,352.0,1500.0,0.8229166666666666,5.257915501656261,-3.5720596593539957,-2.324753879863808e-05,0.7470982165486244,7.166023855363012,1.2837551739629691,-0.022496983869950696,-0.3416814887288335,0.28680134694827486,-1.0348537668806874,0.930578567545036,3691.6595052021003,327.1557456200509,2625.962191205498,0.0,18.97944057325429,719.5621278032967,0.12458509369088204,11.078316295478759,88.92168370452124,0.046875,0.171875,68.92313924725643,112.14319592985929,0.6145993849717362,0.0015280535087249802,0.011507606851479802,3.454587532508033,-2.032485279076224,5.826639627747075e-05,0.9926139715956692,0.4415219540522406,0.47089862368609253,-0.08025696311973224,-1.699686373166827,-0.00890539571936132,2.28459749805989,-1.4713749568831047,0.0020885648996609063,0.49265952939593904,1.3974627345184063,-1.5112716009651388,-0.008525894882670254,0.7806025949786533,5.666666666666667,188.31738499382521,1.1549651846413933,3.7507813074813057,2.4757499999999997,6.544802712967896,13.203999999999999,13.753706556458718,7.195970256656272,19.41747572815534,3.494937381181069,12.221505471499066,12.0,4749.611111111111,2380.7088061314503,1577.7923268108545,0.33219400281421146,2383.6540257104666,4146.0,3648.0,5812.0,3090.0,8338.0,3020.344827586207,1225.3868995169357,2446.0,1894.4,3987.0000000000005,1578.0,5823.0,1.0021495845727173,0.26055410077074986,0.9140768769237619,0.8037112004404353,1.1859096133697924,0.6915308469891577,1.8211914247304954,45505.07462686567,25780.65318945639,45590.0,19338.2,70890.8,311.0,87901.0,1.2356051453246761,-1.0096744402201956,1.2631870857957337e-17,0.40210715478204906,0.2532995562870686,-0.26011596154934574,0.04669987955122315,-0.22354236069338204,0.2476257301449665,-0.7804849170832899,0.5812247131949322,390798.58447579306,317156.9608320349,73638.86293421313,0.0,2.7607095450538894,4.306923656811131,81.15669143428212,18.843308565717873,0.09375,0.1640625,841.7076704230391,689.1431485429376,1.2213829190679326,0.043533121007140796
4woj_Counting1,80.299408942457,48.309178743961354,167.5977653631285,29.237756850837687,119.28858661916715,72.0,819.5555555555555,199.939514757826,213.70182295853834,0.2607533089244638,47.22222222222222,70.83333333333334,200.32157246379182,808.0,700.0,1035.6000000000001,358.0,1242.0,1.2203389830508475,4.4770487561329935,-3.67076389725638,0.0004993081435562106,0.7491782335237305,4.300045392826741,0.9799850912822623,-0.030869051232912018,-0.3891423758077438,0.31581490012821456,-1.0942967500838252,1.1523738623477995,2002.9522242755704,391.44395701320565,1504.3400424373958,0.0,0.0,107.16822482496895,0.26020975708322663,20.648130648145894,79.3518693518541,0.07142857142857142,0.39285714285714285,70.68929335620328,129.53997237749738,0.5456948311692156,0.014619665380694258,0.037271394797231655,1.3675913585346509,-2.9649224489947392,-0.00013138649065858393,0.9986171276663333,1.3428908219411246,-1.335239109277895,0.19373659981235924,-0.46125704198379097,0.021913492441717093,0.5450310297162806,-0.521112158654601,-0.0030966826332572217,0.17901358379438856,1.0642609255742934,-2.763122492770013,0.005887461472640409,0.9507585729231229,5.0,-92.79948741114211,0.45371007889123816,0.9008122820391002,1.9899999999999998,2.2685503944561907,9.95,14.187259299390648,9.233610341643583,17.99640071985603,3.160227691861426,8.762790378212447,12.0,4492.333333333333,1903.7677995781796,1195.9776567961276,0.2662263834969491,1903.7682250067771,3860.0,3676.8,6084.800000000001,3334.0,6498.0,2295.5833333333335,443.944714713693,2231.5,1827.8000000000002,2764.6,1695.0,3060.0,1.567212050649485,0.35964496927034045,1.5656710488154315,1.2883084725545106,1.760627845025301,1.0114898366156808,2.420763478441285,15300.884615384615,8767.119838117713,15558.5,6110.0,24707.0,630.0,29080.0,1.6473912864995712,-1.2492228058286134,-1.8947806286936004e-17,0.5754606197646901,-0.29855105763729783,0.07190955082991698,0.00465400516772648,-0.3764642090785763,0.3817529862797947,-1.0248346609495402,0.9441012131028582,137021.99662133338,90240.64126296931,46779.935815176126,0.0,1.4195431879506106,1.9290458546053384,65.8591893183338,34.14081068166618,0.12413793103448278,0.16551724137931037,673.0835604431614,542.6903063396667,1.2402719425430135,0.08701137698962969
4woj_Counting2,69.2594430692085,55.65862708719852,166.66666666666666,14.091670396290757,111.00803957946815,67.0,886.5671641791045,117.4194720438637,108.37734299219404,0.1222438043851347,43.28358208955223,73.13432835820896,117.41947595409091,884.0,824.0,962.0,360.0,1078.0,2.161290322580645,4.203225373456484,-3.0579281757374877,0.0009646040731554298,0.7474958102136376,4.690027373021925,1.1056676566348838,-0.03782607164918113,-0.38424958526027553,0.31571458173329325,-1.0662486828935909,1.123484994567569,421.8838607270911,101.44608687544454,257.233682815484,0.0,0.0,63.204091036162524,0.3943732631166064,28.283191706869836,71.71680829313016,0.1415929203539823,0.3893805309734513,41.51405246278013,63.6410649417794,0.6523154900182505,2.6739443577561417e-05,0.0260987529673613,1.832876109393719,-3.1037853579614465,-0.00022495840867419852,0.9944472042028573,1.0927583051488945,-0.656153446048431,0.06184533872044171,-0.5905292724873038,-0.02089081867074907,1.244707594867245,-1.292060671357943,0.006515632782660175,0.4196319427275331,1.2539412586396605,-2.2349616106159784,-0.0272708871776413,0.779389255922151,7.0,195.89824829713038,0.8730382267686067,2.536768266225188,2.339,6.1112675873802464,14.034,13.158156356357916,8.349568605622043,17.678255745433116,3.503865780919341,9.328687139811073,11.0,4908.727272727273,2330.6252894877803,1330.5706971691843,0.2710622577387404,2337.908809171136,4420.0,3462.0,6256.0,3394.0,7186.0,2467.2727272727275,529.6580527968606,2336.0,2100.0,3055.0,1593.0,3117.0,1.704900810187383,0.43386893783416614,1.7151954281444197,1.3061962183894624,2.104699095478114,1.0323665690407522,2.4273679484639668,15512.041666666666,8485.540861170679,15267.0,6789.0,23636.200000000004,1160.0,29297.0,1.5964572208848646,-1.359794350973768,2.2737367544323207e-17,0.6160381349189172,-0.2445767566376298,0.34216940856567213,-0.04299430572103917,-0.4535484753527696,0.37288807557131765,-0.9718298853383942,1.1800785719199016,197646.5064845911,181853.82514740012,15792.02253515745,0.0,0.6588020335609388,11.515550002701854,92.00993963681884,7.990060363181165,0.13043478260869565,0.21739130434782608,824.0004733008349,487.9052981880808,1.6888533007550863,0.09531017980432521
4woj_Counting3,78.83134665627404,55.248618784530386,176.47058823529412,25.42181445316087,121.22196945076374,72.0,811.6111111111111,163.84594154570874,162.28597491564386,0.19995533907054483,34.72222222222222,63.888888888888886,163.8561719021366,851.0,769.2,896.0,340.0,1086.0,1.411764705882353,4.380653655551911,-2.9928139349755623,8.714332414253531e-05,0.7476592911390352,4.477013947273617,1.068374834995683,-0.0338855057389236,-0.39052042598234116,0.3135605420071594,-1.0737151706381487,1.1531722921264307,645.6582619938247,225.4695035056572,283.92673712152515,0.0,0.0,136.26202136664233,0.794111557761299,44.26210590562135,55.73789409437866,0.07207207207207207,0.3963963963963964,57.92828816843266,98.2592104891102,0.5895456301763455,0.004680255018732815,0.02805795279515738,1.8765303466240433,-1.54936657449998,1.0689424407428305e-05,0.998373840998222,-1.3234800972091796,0.025097617939267815,0.1205710546542281,-1.211159694231591,-0.04814721099057509,0.5448003165508488,-0.5748980057033198,0.004438278662204263,0.16642657055171972,1.4082999771935145,-1.3965548654463436,-0.0078038756990882275,0.9597319685105269,8.0,133.36825086914857,0.32974618822358603,0.7581543223176724,2.2256666666666667,2.6379695057886883,13.354,11.166896253700596,3.755163349605708,19.518542615484712,4.495445899899501,15.763379265879005,7.0,6740.0,6559.755788137239,3958.8908980745027,0.5873725368063061,6562.927090864258,5298.0,4602.8,6907.6,3074.0,15978.0,3524.25,2140.6526312085293,2489.0,2099.2,4252.8,1853.0,8692.0,1.9793183735591868,0.44939606872485083,2.026581223979516,1.6394813801582728,2.247974969777288,1.2323873961670724,2.7954493586545937,15554.823529411764,8835.41497567531,16836.0,5185.6,23680.800000000003,521.0,28715.0,1.8367659054306298,-1.7311779527468265,5.4948638232114415e-17,0.6405723417264949,0.5706684012429859,-0.0663038226024155,0.006505930269864162,-0.31266595672052394,0.308736812451574,-1.2312024905349832,1.0765288348966937,10971606.64801755,10654748.573268617,316829.88781518,0.0,28.18693375332343,33.629240747274366,97.11226703669873,2.8877329633012794,0.05,0.15000000000000002,2319.2239003597733,1913.1875960756636,1.2122302617458804,0.15415067982725872
4woj_Math,83.79002319869048,53.380782918149464,168.53932584269663,21.823281094367886,115.15854292454716,79.0,748.506329113924,148.5505689382808,131.43125203152874,0.17559137033232042,32.91139240506329,69.62025316455697,148.60168753571253,762.0,696.4,823.2,356.0,1124.0,1.7173913043478262,4.934835312645008,-3.007539917759602,2.188635464976096e-06,0.7658917862857245,3.8447965270499393,0.9750032765750345,-0.03898692555374142,-0.40005442020297477,0.3262273534147646,-1.1329159676431633,1.265198986834121,1113.1151784944043,290.1229466876462,486.49185273357466,0.0,0.0,336.5003790731834,0.5963572566682446,37.35738063501532,62.64261936498469,0.07079646017699115,0.21238938053097345,52.52055732268903,74.26382063888369,0.7072159346349314,0.00027026016318920654,0.019934214900817253,1.9912545412334863,-3.3532744123486307,-5.7024336746508196e-05,0.9959247036244642,3.569840462342179,-1.5828208233394332,0.18384389198353468,-0.5938239154840934,0.024113717044353673,0.7288739238859603,-0.9536303296063441,-0.00858292987012575,0.3312250550090516,0.9509497661406792,-2.8381154188917925,-0.02483642721525066,0.7861854939783846,7.0,-257.35028405548803,0.6873248904382431,1.2098574869801473,1.5902857142857143,4.811274233067701,11.132,12.497345390024433,8.403361344537815,18.359853121175032,3.208416635067218,9.956491776637217,11.0,5096.0,1684.8020536549686,1176.8475609942784,0.23093554964565902,1689.0559493397488,5220.0,3866.0,6004.0,3268.0,7140.0,2648.3,695.9639430315337,2601.5,2083.2,2970.8,1776.0,3928.0,1.330677036471157,0.36702234621594293,1.2375332561699808,1.0377249259376642,1.6360741238634042,0.8739874389920901,2.1819009480389786,14945.869565217392,8883.693284568706,15456.0,6208.400000000001,24338.4,980.0,29008.0,1.5097952394506187,-1.219158576972139,-2.6526928801710407e-17,0.4746761477421769,0.3540080159960337,0.28783660207318296,-0.009773333406123741,-0.3166084905610911,0.2850194085892791,-0.7484394908456982,0.8555877296965255,47573.62521687038,27943.271675356307,19628.622325845132,0.0,1.7312156689450366,1.423598213439729,58.73903543687076,41.26096456312925,0.11764705882352941,0.1568627450980392,595.6674785482248,561.985004248334,1.059934827522563,0.09531017980432521
4woj_Reading,85.26684864256008,60.36217303822938,148.5148514851485,14.635122741020526,88.15267844691914,83.0,720.5301204819277,101.60955996843008,101.80116899338248,0.14128648629607962,24.096385542168676,54.21686746987952,101.61356736760467,734.0,644.8,807.2,404.0,994.0,2.6774193548387095,3.9503786528091944,-2.845450010328351,-0.000188579160442733,0.7610141930496945,3.3444063078584474,1.0136237191135438,-0.03745795212974529,-0.4152144949815118,0.32324448599508265,-1.1085769395843583,1.3473383856929444,515.7921300580388,92.85027380797034,330.18122102761276,0.0,0.0,92.7606352224557,0.2812100382904737,21.94878512392035,78.05121487607965,0.06956521739130435,0.24347826086956523,35.92440444352903,62.81376269148525,0.5719193199741046,0.002787023753073381,0.017544309650909508,2.1378558682976982,-1.5701628568442512,-0.00019037096603218137,0.9969243508939037,-0.6018404688034824,0.46200259010343636,-0.12917907324220512,-1.361550401589813,-0.04970233823048509,0.7249527140476195,-0.6179697852868304,0.016884069737750515,0.24452196042680177,1.6285212781963603,-1.3392561717873812,-0.007301314995578711,0.9007497237953785,7.0,506.83133237985453,0.42905330689956345,1.2440811088291497,1.4415,2.5743198413973807,5.766,14.602237450266578,7.115749525616699,18.9873417721519,3.340973933350187,11.8715922465352,13.0,4414.7692307692305,2299.588852140506,1396.8867667256552,0.31641218231519236,2304.3894346804027,3720.0,3466.3999999999996,5078.400000000001,3160.0,8432.0,2208.0,717.0127846372988,1899.5,1713.6,2443.6,1535.0,4209.0,1.5390551403407724,0.22357651128377468,1.6223205755023802,1.3290801476603038,1.7096628580836661,1.0739367831124524,1.85022430115302,14148.481481481482,8912.90966486823,14758.0,4913.4,23345.4,53.0,28749.0,1.0315291993421787,-1.330820473872598,-6.252776074688882e-17,0.5715170138085933,-0.8551279842570132,-0.22259512492871553,0.020422657335655296,-0.4432679987929234,0.46229463500704565,-0.9519131491800517,0.8561581664986057,457043.12865958194,248616.75184464108,208423.8253893516,0.0,2.5514255892333764,1.1928422836506625,54.3970851230034,45.6029148769966,0.11464968152866244,0.15286624203821658,813.0274356447703,595.0469169177615,1.3663249275470744,0.13323334788337027
4woj_Relax,56.412938481278964,42.3728813559322,174.41860465116278,24.818538337463036,132.04572329523057,51.2,1161.203125,208.8498070970712,234.4300721755517,0.20188549886614512,132.8125,203.125,208.85160312045548,1237.0,1098.8,1299.2,344.0,1416.0,0.6649350649350649,1.8683130745416643,-2.252747251310911,-5.5817183524668225e-05,0.21201624946927639,10.249365795513475,1.446473668124069,-0.004766259217060205,-0.06615220987176477,0.05173940623124693,-0.3060794556536813,0.23302182297374924,4525.317192452254,887.5907457425733,1714.595970584916,0.0,1482.9868088714688,440.14366725329637,0.5176675794005169,34.10941805879501,65.890581941205,0.140625,0.171875,73.83955742392068,149.00654627868423,0.49554572780862866,0.0018822791353838575,0.0154489109410476,2.545592499560907,-1.5657668844034065,6.782455325964444e-05,0.9979955389842733,-0.6359214405747924,0.3482505453012682,-0.08776531202189525,-1.6257800090917345,-0.005391861190580714,0.974655360932273,-0.5367048255730121,-0.001574623534389149,0.19102531185887894,1.9194286654097,-1.5224685193686958,0.0043399636469722115,0.9673845061755187,3.6,-118.08527140167536,0.5382238414958673,1.509418555390002,5.722666666666667,1.9376058293851224,20.6016,13.69860364070596,7.290400972053463,19.54397394136808,3.3383706286158508,12.253572969314618,12.4,4690.451612903225,1742.028096469425,1308.5558362908887,0.2789829091704324,1742.917286237837,4196.0,3606.0,6046.0,3070.0,8230.0,2308.9032258064517,742.6126657147162,1961.0,1735.0,3188.0,1567.0,4325.0,1.7337558840431258,0.6520765864163327,1.5396291248724863,1.275282773306973,2.109720566937732,1.020766095467988,4.067367439360875,39977.96875,21386.77000286096,41270.5,17791.800000000003,62405.8,616.0,74228.0,3.2453315735208283,-2.148410458613812,7.579122514774402e-19,0.7163296732069238,1.8208121174314496,0.5824400897501946,-0.04234302816164409,-0.42997501166618934,0.3834586351682433,-1.0955001634080417,1.2796315476945535,183292.66130594502,108961.90725744242,74325.95316561325,0.0,4.800882889363421,1.46600080613367,59.4485128507377,40.55148714926231,0.1171875,0.1875,615.8999400155118,699.0640969658409,0.8810350047852724,0.0010592364672148413
4woj_Speaking,88.92189509209469,48.0,175.43859649122808,35.76894590246732,127.43859649122808,76.0,781.3684210526316,332.01537206715125,276.61853089471253,0.35401805786067214,73.68421052631578,93.42105263157895,332.1209418269194,730.0,494.0,1054.0,342.0,1250.0,0.7238095238095238,5.117112140345604,-3.6104517225572774,0.0008101137583994371,0.7602947136820718,4.098231961866956,0.9576249707724891,-0.02836661162264749,-0.4138224596500721,0.35569041332471996,-1.130514343775996,1.1420601978761014,6731.59574883563,1920.7555052006678,4164.505485682979,0.0,0.0,646.3347579519824,0.4612205487071567,31.564061230539807,68.4359387694602,0.10619469026548672,0.3185840707964602,117.38516052342864,155.44177788198095,0.7551712423963217,0.020107619654696318,0.04126145838142592,2.2866067950648143,-1.9764661908872718,-0.00010419465889311444,0.997131504755206,-0.6372911420077809,0.22642268877436783,-0.054187577611041114,-1.1569167262296123,-0.03615276839536544,1.0414323543656092,-1.0659068535919163,0.003333271212864183,0.3291631005279811,1.4491710734596948,-1.3265171639799647,0.004694585924634976,0.8404554467796083,4.0,100.32352123867508,0.3225237613699813,0.5043300744543964,4.313,1.2900950454799252,17.252,12.655832547415576,6.847751654873316,17.441860465116278,3.1377744526613407,10.594108810242961,10.0,5116.0,2233.485589061011,1565.7708644626134,0.30605372643913475,2253.95967626358,4478.0,3978.3999999999996,6452.0,3440.0,8762.0,2689.9,750.512551527288,2421.0,2087.4,3276.6,1789.0,4245.0,2.0109410267862833,0.47441663041922083,1.8325575863136647,1.6066346738238337,2.3551116031068595,1.4173224595540006,2.896015172364237,14798.90909090909,7941.669064950395,14725.5,7725.400000000001,21996.4,1008.0,28873.0,1.9104628230888874,-1.954592469928497,1.1368683772161604e-17,0.743939386191085,-0.1328179596869714,0.0902262551457802,-0.013204835975071138,-0.4901381891375758,0.4931521236945628,-1.1923660814676993,1.2804852447954582,108056.81563540935,87222.39802872878,20833.40296996435,0.0,1.0146367162289758,4.1866611112201815,80.71977369339356,19.28022630660645,0.08823529411764706,0.17647058823529413,789.6564028537357,789.2392962002505,1.0005284919991864,0.10536051565782678
